full_ph,ph1_product_type,ph2_product_area,ph3_article_group,ph4_product_profit_centre,ph5_article_sub_group,prod_hier_text_de,prod_hier_text_en,profit_centre,reference_material_no,profit_centre_text_de,profit_centre_text_en,reference_prod_hierarchy,reporting_prod_category,reference_prod_hier_text_de,reference_prod_hier_text_en,reporting_prod_grp1,reporting_prod_grp1_text_de,reporting_prod_grp1_text_en,reporting_prod_grp2,reporting_prod_grp2_text_de,reporting_prod_grp2_text_en,reporting_prod_grp3,reporting_prod_grp3_text_de,reporting_prod_grp3_text_en,reporting_prod_grp4,reporting_prod_grp4_text_de,reporting_prod_grp4_text_en
503031904032,50,30,31,904,032,Steelco Beratung,Steelco Consulting,904,50520054,Steelco Beratung                        ,Steelco Consulting                      ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
503031904041,50,30,31,904,041,Steelco Digitale Produkte Service,Steelco Digital products Service,904,50520055,Steelco Digitale Produkte Service       ,Steelco Digital products Service        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
503031904042,50,30,31,904,042,Steelco Pay per Use,Steelco Pay per use,904,50520056,Steelco Pay per Use                     ,Steelco Pay per use                     ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
503031904051,50,30,31,904,051,Steelco Zusätzliche Prüfung,Steelco Additional check,904,50520057,Steelco Zusätzliche Prüfung             ,Steelco Additional check                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
58,58,,,,,Dienstleistungen,Service,940,50517794,Dienstleistungen                        ,Service                                 ,10                  ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
5810,58,10,,,,Dienstleistungen Haushalt,Service Domestic,940,50517795,Dienstleistungen Haushalt               ,Service Domestic                        ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010,58,10,10,,,Reparaturen (Haushalt),Repairs (Domestic),940,50517796,Reparaturen (Haushalt)                  ,Repairs (Domestic)                      ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900,58,10,10,900,,Reparaturen (Haushalt)                                                          ,Repairs (Domestic),900,50517797,Reparaturen (Haushalt)                  ,Repairs Domestic                        ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900011,58,10,10,900,011,Reparatur Arbeitszeit,Repair working time,900,50517798,Reparatur Arbeitszeit                   ,Repair working time                     ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900012,58,10,10,900,012,Reparatur Wegezeit,Repair travel time,900,50517799,Reparatur Wegezeit                      ,Repair travel time                      ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900013,58,10,10,900,013,Reparatur Pauschalen,Fixed rate repair,900,50517800,Reparatur Pauschalen                    ,Fixed rate repair                       ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900021,58,10,10,900,021,Training,Training,900,50517801,Training                                ,Training                                ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900031,58,10,10,900,031,Technische Hotline,Technical hotline,900,50517802,Technische Hotline                      ,Technical hotline                       ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900041,58,10,10,900,041,Miele Service Anwendungen,Miele Service Applications,900,50517803,Miele Service Anwendungen               ,Miele Service Applications              ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581010900071,58,10,10,900,071,Sonstiges,Other,900,50517804,Sonstiges                               ,Other                                   ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,367,Reparaturen Haushalt,Service repairs Domestic,457,Reparaturen,Service repairs
581011,58,10,11,,,Verträge und Dienstleistungen (Haushalt),Contracts & services (Domestic),940,50517805,Verträge und Dienstleistungen (Haushalt),Contracts & services (Domestic)         ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901,58,10,11,901,,Verträge und Dienstleistungen (Haushalt),Contracts & services (Domestic),901,50517806,Verträge und Dienstleistungen (Haushalt),Contracts & services (Domestic)         ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901011,58,10,11,901,011,Installation / Inbetriebnahme,Installation / Commissioning,901,50517808,Installation / Inbetriebnahme           ,Installation / Commissioning            ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901015,58,10,11,901,015,Garantieverlängerung,Extended warranty,901,50517809,Garantieverlängerung                    ,Extended warranty                       ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901016,58,10,11,901,016,Garantieverlängerung Promotions,Promotional warranty,901,50518095,Garantieverlängerung Promotions         ,Promotional warranty                    ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901021,58,10,11,901,021,Inspektion,Inspection,901,50517810,Inspektion                              ,Inspection                              ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901022,58,10,11,901,022,Wartung,Maintenance,901,50517811,Wartung                                 ,Maintenance                             ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901023,58,10,11,901,023,Instandhaltung,Full service,901,50517812,Instandhaltung                          ,Full service                            ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901032,58,10,11,901,032,Beratung,Consulting,901,50517813,Beratung                                ,Consulting                              ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901041,58,10,11,901,041,Digitale Produkte Service,Digital products Service,901,50517814,Digitale Produkte Service               ,Digital products Service                ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901042,58,10,11,901,042,Pay per Use,Pay per use,901,50517815,Pay per Use                             ,Pay per use                             ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
581011901051,58,10,11,901,051,Zusätzliche Prüfung,Additional check,901,50517816,Zusätzliche Prüfung                     ,Additional check                        ,1010                ,025,Service Haushalt,Service Domestic,116,BU Service Haushalt,BU Service Domestic,236,Service Haushalt,Service Domestic,368,Zusätzliche Dienstleistungen Haushalt,Additional services Domestic,458,Verträge und Dienstleistungen,Contracts & services
5830,58,30,,,,Dienstleistungen Professional,Service Professional,940,50517817,Dienstleistungen Professional           ,Service Professional                    ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030,58,30,30,,,Reparaturen (Professional),Repairs (Professional),940,50517818,Reparaturen (Professional)              ,Repairs (Professional)                  ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903,58,30,30,903,,Reparaturen (Professional),Repairs (Professional),903,50517819,Reparaturen (Professional)              ,Repairs (Professional)                  ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903011,58,30,30,903,011,Reparatur Arbeitszeit,Repair working time,903,50517820,Reparatur Arbeitszeit                   ,Repair working time                     ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903012,58,30,30,903,012,Reparatur Wegezeit,Repair travel time,903,50517821,Reparatur Wegezeit                      ,Repair travel time                      ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903013,58,30,30,903,013,Reparatur Pauschalen,Fixed rate repair,903,50517822,Reparatur Pauschalen                    ,Fixed rate repair                       ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903021,58,30,30,903,021,Training,Training,903,50517823,Training                                ,Training                                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903031,58,30,30,903,031,Technische Hotline,Technical hotline,903,50517824,Technische Hotline                      ,Technical hotline                       ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903041,58,30,30,903,041,Miele Service Anwendungen,Miele Service Applications,903,50517825,Miele Service Anwendungen               ,Miele Service Applications              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030903071,58,30,30,903,071,Sonstiges,Other,903,50517826,Sonstiges                               ,Other                                   ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905,58,30,30,905,,Reparaturen (Steelco),Repairs (Steelco),905,50519063,Reparaturen (Steelco)                   ,Repairs (Steelco)                       ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905011,58,30,30,905,011,Steelco Reparatur Arbeitszeit,Steelco Repair working time,905,50519464,Steelco Reparatur Arbeitszeit           ,Steelco Repair working time             ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905012,58,30,30,905,012,Steelco Reparatur Wegezeit,Steelco Repair travel time,905,50519465,Steelco Reparatur Wegezeit              ,Steelco Repair travel time              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905013,58,30,30,905,013,Steelco Reparatur Pauschalen,Steelco Fixed rate repair,905,50519466,Steelco Reparatur Pauschalen            ,Steelco Fixed rate repair               ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905021,58,30,30,905,021,Steelco Training,Steelco Training,905,50519543,Steelco Training                        ,Steelco Training                        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905031,58,30,30,905,031,Steelco Technische Hotline,Steelco Technical hotline,905,50519544,Steelco Technische Hotline              ,Steelco Technical hotline               ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905041,58,30,30,905,041,Steelco Miele Service Anwendungen,Steelco Service Applications,905,50519545,Steelco Miele Service Anwendungen       ,Steelco Service Applications            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583030905071,58,30,30,905,071,Steelco Sonstiges,Steelco Other,905,50519467,Steelco Sonstiges                       ,Steelco Other                           ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,457,Reparaturen,Service repairs
583031,58,30,31,,,Verträge & Dienstleistungen (Prof.),Contracts & services (Prof.),940,50517827,Verträge & Dienstleistungen (Prof.)     ,Contracts & services (Prof.)            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902,58,30,31,902,,Verträge & Dienstleistungen (Prof.),Contracts & services (Prof.),902,50517828,Verträge & Dienstleistungen (Prof.)     ,Contracts & services (Prof.)            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902010,58,30,31,902,010,Lieferung,Delivery,902,50517829,Lieferung                               ,Delivery                                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902011,58,30,31,902,011,Installation / Inbetriebnahme,Installation / Commissioning,902,50517830,Installation / Inbetriebnahme           ,Installation / Commissioning            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902015,58,30,31,902,015,Garantieverlängerung,Extended warranty,902,50519546,Garantieverlängerung                    ,Extended warranty                       ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902016,58,30,31,902,016,Garantieverlängerung Promotions,Promotional warranty,902,50519547,Garantieverlängerung Promotions         ,Promotional warranty                    ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902021,58,30,31,902,021,Inspektion,Inspection,902,50517831,Inspektion                              ,Inspection                              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902022,58,30,31,902,022,Wartung,Maintenance,902,50517832,Wartung                                 ,Maintenance                             ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902023,58,30,31,902,023,Instandhaltung,Full service,902,50517833,Instandhaltung                          ,Full service                            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902024,58,30,31,902,024,Validierung,Validation,902,50517834,Validierung                             ,Validation                              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902031,58,30,31,902,031,IQOQ,IQOQ,902,50517835,IQOQ                                    ,IQOQ                                    ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902032,58,30,31,902,032,Beratung,Consulting,902,50517836,Beratung                                ,Consulting                              ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902041,58,30,31,902,041,Digitale Produkte Service,Digital products Service,902,50517837,Digitale Produkte Service               ,Digital products Service                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902042,58,30,31,902,042,Pay per Use,Pay per use,902,50517838,Pay per Use                             ,Pay per use                             ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031902051,58,30,31,902,051,Zusätzliche Prüfung,Additional check,902,50517839,Zusätzliche Prüfung                     ,Additional check                        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904,58,30,31,904,,Verträge & Dienstleistungen (Steelco),Contracts & services (Steelco),904,50519062,Verträge & Dienstleistungen (Steelco)   ,Contracts & services (Steelco)          ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904010,58,30,31,904,010,Steelco Lieferung,Steelco Delivery,904,50519468,Steelco Lieferung                       ,Steelco Delivery                        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904011,58,30,31,904,011,Steelco Installation / Inbetriebnahme,Steelco Installation / Commissioning,904,50519469,Steelco Installation / Inbetriebnahme   ,Steelco Installation / Commissioning    ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904015,58,30,31,904,015,Steelco Garantieverlängerung,Steelco Extended warranty,904,50519548,Steelco Garantieverlängerung            ,Steelco Extended warranty               ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904016,58,30,31,904,016,Steelco Garantieverlängerung Promotions,Steelco Promotional warranty,904,50519549,Steelco Garantieverlängerung Promotions ,Steelco Promotional warranty            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904021,58,30,31,904,021,Steelco Inspektion,Steelco Inspection,904,50519470,Steelco Inspektion                      ,Steelco Inspection                      ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904022,58,30,31,904,022,Steelco Wartung,Steelco Maintenance,904,50519471,Steelco Wartung                         ,Steelco Maintenance                     ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904023,58,30,31,904,023,Steelco Instandhaltung,Steelco Full service,904,50519550,Steelco Instandhaltung                  ,Steelco Full service                    ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904024,58,30,31,904,024,Steelco Validierung,Steelco Validation,904,50519472,Steelco Validierung                     ,Steelco Validation                      ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904031,58,30,31,904,031,Steelco IQOQ,Steelco IQOQ,904,50519551,Steelco IQOQ                            ,Steelco IQOQ                            ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904032,58,30,31,904,032,Steelco Beratung,Steelco Consulting,904,50519473,Steelco Beratung                        ,Steelco Consulting                      ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904041,58,30,31,904,041,Steelco Digitale Produkte Service,Steelco Digital products Service,904,50519552,Steelco Digitale Produkte Service       ,Steelco Digital products Service        ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904042,58,30,31,904,042,Steelco Pay per Use,Steelco Pay per use,904,50519553,Steelco Pay per Use                     ,Steelco Pay per use                     ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
583031904051,58,30,31,904,051,Steelco Zusätzliche Prüfung,Steelco Additional check,904,50519474,Steelco Zusätzliche Prüfung             ,Steelco Additional check                ,1030                ,050,Prof. Service,Prof. Service,118,BU Professional,BU Professional,248,PRO/Service,PRO/Service,374,PRO/Service,PRO/Service,458,Verträge und Dienstleistungen,Contracts & services
90,90,,,,,Sonstiges,Miscellaneous,940,50517840,Sonstiges                               ,Miscellaneous                           ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
9050,90,50,,,,"Leistungen, Kosten, Vergütungen","Benefits, costs, bonuses",940,50517841,"Leistungen, Kosten, Vergütungen         ","Benefits, costs, bonuses                ",10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050,90,50,50,,,"Leistungen, Kosten, Vergütungen","Benefits, costs, bonuses",940,50517842,"Leistungen, Kosten, Vergütungen         ","Benefits, costs, bonuses                ",10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050940,90,50,50,940,,"GMK/Sonstiges, Verteilung auf PrCtr","Overhead/Others, Allocation to PC",940,50517843,"GMK/Sonstiges, Verteilung auf PrCtr     ","Overhead/Others, Allocation to PC       ",10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050940010,90,50,50,940,010,Fracht und Montagen,Freight and fitting,940,50517844,Fracht und Montagen                     ,Freight and fitting                     ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050940020,90,50,50,940,020,Finanzdienstleistungen,Financial services,940,50517845,Finanzdienstleistungen                  ,Financial services                      ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050940030,90,50,50,940,030,Inbetriebnahmevergütungen,Commissioning gratification,940,50517846,Inbetriebnahmevergütungen               ,Commissioning gratification             ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050940040,90,50,50,940,040,Steuerungsetat,Steering budget,940,50517847,Steuerungsetat                          ,Steering budget                         ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050940090,90,50,50,940,090,"Sonstige Leistungen, Kosten, Vergütungen","Other services, costs and gratifications",940,50517848,"Sonstige Leistungen, Kosten, Vergütungen","Other services, costs and gratifications",10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050941,90,50,50,941,,"GMK HH/Sonstiges, Verteilung auf PrCtr","Overhead/Others dom., Allocation to PC",941,50519724,"GMK HH/Sonstiges, Verteilung auf PrCtr  ","Overhead/Others dom., Allocation to PC  ",10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050941010,90,50,50,941,010,Fracht und Montagen,Freight and fitting,941,50517807,Fracht und Montagen                     ,Freight and fitting                     ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050941020,90,50,50,941,020,Finanzdienstleistungen,Financial services,941,50519725,Finanzdienstleistungen                  ,Financial services                      ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050941030,90,50,50,941,030,Inbetriebnahmevergütungen,Commissioning gratification,941,50519726,Inbetriebnahmevergütungen               ,Commissioning gratification             ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
905050941040,90,50,50,941,040,Steuerungsetat,Steering budget,941,50519727,Steuerungsetat                          ,Steering budget                         ,10                  ,055,Sonstige,Others,119,Sonstige,Others,290,Sonstige,Others,390,Sonstige,Others,491,Sonstige,Others
